Wavenumber(cm-1),Intensity
2.163686006825938421e+03,2.383612662942271865e-01
2.163003412969283090e+03,2.383612662942271865e-01
2.162662116040955425e+03,2.383612662942271865e-01
2.162252559726962318e+03,2.383612662942271865e-01
2.161979522184300549e+03,2.383612662942271865e-01
2.161365187713310661e+03,2.383612662942271865e-01
2.160887372013651657e+03,2.383612662942271865e-01
2.160614334470989888e+03,2.383612662942271865e-01
2.160341296928327665e+03,2.383612662942271865e-01
2.159522184300341451e+03,2.383612662942271865e-01
2.159249146757679227e+03,2.383612662942271865e-01
2.158839590443686120e+03,2.383612662942271865e-01
2.158634812286689339e+03,2.383612662942271865e-01
2.157815699658703124e+03,2.383612662942271865e-01
2.157542662116040901e+03,2.383612662942271865e-01
2.157337883959044575e+03,2.383612662942271865e-01
2.156860068259385571e+03,2.383612662942271865e-01
2.156040955631399356e+03,2.383612662942271865e-01
2.155563139931740807e+03,2.383612662942271865e-01
2.155426621160409468e+03,2.383612662942271865e-01
2.155221843003413142e+03,2.383612662942271865e-01
2.154197952218430146e+03,2.383612662942271865e-01
2.153993174061433365e+03,2.383612662942271865e-01
2.153856655290102481e+03,2.383612662942271865e-01
2.153515358361774815e+03,2.383612662942271865e-01
2.150716723549488052e+03,2.383612662942271865e-01
2.150443686006825828e+03,2.383612662942271865e-01
2.150238907849829502e+03,2.383612662942271865e-01
2.149965870307167279e+03,2.383612662942271865e-01
2.148941979522184283e+03,2.383612662942271865e-01
2.148532423208191176e+03,2.383612662942271865e-01
2.148395904436860292e+03,2.383612662942271865e-01
2.148122866894198069e+03,2.383612662942271865e-01
2.147167235494880515e+03,2.383612662942271865e-01
2.146894197952218292e+03,2.383612662942271865e-01
2.146621160409556524e+03,2.383612662942271865e-01
2.146211604095562961e+03,2.383612662942271865e-01
2.145324232081911305e+03,2.383612662942271865e-01
2.145119453924914524e+03,2.383612662942271865e-01
2.144641638225255974e+03,2.383612662942271865e-01
2.144368600682593751e+03,2.383612662942271865e-01
2.143549488054607536e+03,2.383612662942271865e-01
2.143208191126279871e+03,2.383612662942271865e-01
2.142866894197952206e+03,2.383612662942271865e-01
2.142525597269624541e+03,2.383612662942271865e-01
2.141706484641638326e+03,2.383612662942271865e-01
2.141296928327645219e+03,2.383612662942271865e-01
2.140955631399317554e+03,2.383612662942271865e-01
2.140682593856655330e+03,2.383612662942271865e-01
2.139726962457337777e+03,2.383612662942271865e-01
2.139453924914675554e+03,2.383612662942271865e-01
2.139112627986348343e+03,2.383612662942271865e-01
2.138839590443686120e+03,2.383612662942271865e-01
2.137883959044368567e+03,2.383612662942271865e-01
2.137610921501706343e+03,2.383612662942271865e-01
2.137201365187713236e+03,2.383612662942271865e-01
2.136860068259385571e+03,2.383612662942271865e-01
2.135836177474402575e+03,2.383612662942271865e-01
2.135358361774744026e+03,2.383612662942271865e-01
2.135221843003413142e+03,2.383612662942271865e-01
2.135017064846416361e+03,2.383612662942271865e-01
2.133993174061433365e+03,2.383612662942271865e-01
2.133447098976109373e+03,2.383612662942271865e-01
2.133310580204778034e+03,2.383612662942271865e-01
2.133105802047781708e+03,2.383612662942271865e-01
2.132081911262798712e+03,2.383612662942271865e-01
2.131604095563139708e+03,2.383612662942271865e-01
2.131467576791808824e+03,2.383612662942271865e-01
2.131194539249146601e+03,2.383612662942271865e-01
2.130034129692832721e+03,2.383612662942271865e-01
2.129761092150170498e+03,2.383612662942271865e-01
2.129488054607508730e+03,2.383612662942271865e-01
2.129215017064846506e+03,2.383612662942271865e-01
2.128122866894198069e+03,2.383612662942271865e-01
2.127781569965870403e+03,2.383612662942271865e-01
2.127576791808873622e+03,2.383612662942271865e-01
2.127235494880545957e+03,2.383612662942271865e-01
2.126006825938566635e+03,2.383612662942271865e-01
2.125255972696245863e+03,2.383612662942271865e-01
2.124095563139931528e+03,2.383612662942271865e-01
2.123686006825938421e+03,2.383612662942271865e-01
2.123549488054607536e+03,2.383612662942271865e-01
2.123276450511945313e+03,2.383612662942271865e-01
2.121979522184300549e+03,2.383612662942271865e-01
2.121296928327645219e+03,2.383612662942271865e-01
2.119931740614334558e+03,2.383612662942271865e-01
2.119317406143344670e+03,2.383612662942271865e-01
2.117883959044368567e+03,2.383612662942271865e-01
2.117201365187713236e+03,2.383612662942271865e-01
2.115699658703071691e+03,2.383612662942271865e-01
2.115290102389078584e+03,2.383612662942271865e-01
2.113583617747440258e+03,2.383612662942271865e-01
2.113242320819112592e+03,2.383612662942271865e-01
2.185938566552901193e+03,2.374301675977653625e-01
2.185529010238907631e+03,2.374301675977653625e-01
2.184641638225255974e+03,2.374301675977653625e-01
2.184095563139931528e+03,2.374301675977653625e-01
2.183208191126279871e+03,2.374301675977653625e-01
2.182593856655289983e+03,2.374301675977653625e-01
2.181774744027303768e+03,2.374301675977653625e-01
2.181569965870306987e+03,2.374301675977653625e-01
2.181433447098976103e+03,2.374301675977653625e-01
2.181092150170648438e+03,2.374301675977653625e-01
2.180273037542662223e+03,2.374301675977653625e-01
2.179590443686006893e+03,2.374301675977653625e-01
2.178839590443686120e+03,2.374301675977653625e-01
2.178566552901023897e+03,2.374301675977653625e-01
2.178430034129693013e+03,2.374301675977653625e-01
2.178088737201365348e+03,2.374301675977653625e-01
2.177337883959044575e+03,2.374301675977653625e-01
2.176928327645051013e+03,2.374301675977653625e-01
2.176791808873720129e+03,2.374301675977653625e-01
2.176518771331057906e+03,2.374301675977653625e-01
2.175836177474402575e+03,2.374301675977653625e-01
2.175563139931740807e+03,2.374301675977653625e-01
2.175358361774744026e+03,2.374301675977653625e-01
2.174948805460750918e+03,2.374301675977653625e-01
2.174266211604095588e+03,2.374301675977653625e-01
2.174061433447098807e+03,2.374301675977653625e-01
2.173720136518771142e+03,2.374301675977653625e-01
2.173378839590443476e+03,2.374301675977653625e-01
2.172696245733788601e+03,2.374301675977653625e-01
2.172354948805460936e+03,2.374301675977653625e-01
2.172013651877133270e+03,2.374301675977653625e-01
2.171808873720136489e+03,2.374301675977653625e-01
2.171194539249146601e+03,2.374301675977653625e-01
2.170784982935153494e+03,2.374301675977653625e-01
2.170443686006825828e+03,2.374301675977653625e-01
2.170170648464163605e+03,2.374301675977653625e-01
2.169488054607508730e+03,2.374301675977653625e-01
2.169215017064846506e+03,2.374301675977653625e-01
2.169078498293515167e+03,2.374301675977653625e-01
2.168600682593856618e+03,2.374301675977653625e-01
2.167918088737201288e+03,2.374301675977653625e-01
2.167645051194539064e+03,2.374301675977653625e-01
2.167440273037542738e+03,2.374301675977653625e-01
2.167030716723549631e+03,2.374301675977653625e-01
2.166348122866894300e+03,2.374301675977653625e-01
2.166075085324232077e+03,2.374301675977653625e-01
2.165665529010238970e+03,2.374301675977653625e-01
2.165324232081911305e+03,2.374301675977653625e-01
2.164641638225255974e+03,2.374301675977653625e-01
2.164368600682593751e+03,2.374301675977653625e-01
2.163959044368600644e+03,2.374301675977653625e-01
2.163686006825938421e+03,2.374301675977653625e-01
2.163003412969283090e+03,2.374301675977653625e-01
2.162662116040955425e+03,2.374301675977653625e-01
2.162252559726962318e+03,2.374301675977653625e-01
2.161979522184300549e+03,2.374301675977653625e-01
2.161365187713310661e+03,2.374301675977653625e-01
2.160887372013651657e+03,2.374301675977653625e-01
2.160614334470989888e+03,2.374301675977653625e-01
2.160341296928327665e+03,2.374301675977653625e-01
2.159522184300341451e+03,2.374301675977653625e-01
2.159249146757679227e+03,2.374301675977653625e-01
2.158839590443686120e+03,2.374301675977653625e-01
2.158634812286689339e+03,2.374301675977653625e-01
2.157815699658703124e+03,2.374301675977653625e-01
2.157542662116040901e+03,2.374301675977653625e-01
2.157337883959044575e+03,2.374301675977653625e-01
2.156860068259385571e+03,2.374301675977653625e-01
2.156040955631399356e+03,2.374301675977653625e-01
2.155563139931740807e+03,2.374301675977653625e-01
2.155426621160409468e+03,2.374301675977653625e-01
2.155221843003413142e+03,2.374301675977653625e-01
2.154197952218430146e+03,2.374301675977653625e-01
2.153993174061433365e+03,2.374301675977653625e-01
2.153924914675767923e+03,2.374301675977653625e-01
2.153856655290102481e+03,2.374301675977653625e-01
2.153515358361774815e+03,2.374301675977653625e-01
2.150716723549488052e+03,2.374301675977653625e-01
2.150443686006825828e+03,2.374301675977653625e-01
2.150238907849829502e+03,2.374301675977653625e-01
2.149965870307167279e+03,2.374301675977653625e-01
2.148941979522184283e+03,2.374301675977653625e-01
2.148532423208191176e+03,2.374301675977653625e-01
2.148395904436860292e+03,2.374301675977653625e-01
2.148122866894198069e+03,2.374301675977653625e-01
2.147167235494880515e+03,2.374301675977653625e-01
2.146894197952218292e+03,2.374301675977653625e-01
2.146621160409556524e+03,2.374301675977653625e-01
2.146211604095562961e+03,2.374301675977653625e-01
2.145324232081911305e+03,2.374301675977653625e-01
2.145119453924914524e+03,2.374301675977653625e-01
2.144641638225255974e+03,2.374301675977653625e-01
2.144368600682593751e+03,2.374301675977653625e-01
2.143549488054607536e+03,2.374301675977653625e-01
2.143208191126279871e+03,2.374301675977653625e-01
2.142866894197952206e+03,2.374301675977653625e-01
2.142525597269624541e+03,2.374301675977653625e-01
2.141706484641638326e+03,2.374301675977653625e-01
2.141296928327645219e+03,2.374301675977653625e-01
2.140955631399317554e+03,2.374301675977653625e-01
2.140682593856655330e+03,2.374301675977653625e-01
2.139726962457337777e+03,2.374301675977653625e-01
2.139453924914675554e+03,2.374301675977653625e-01
2.139112627986348343e+03,2.374301675977653625e-01
2.138839590443686120e+03,2.374301675977653625e-01
2.137883959044368567e+03,2.374301675977653625e-01
2.137610921501706343e+03,2.374301675977653625e-01
2.137201365187713236e+03,2.374301675977653625e-01
2.136860068259385571e+03,2.374301675977653625e-01
2.135836177474402575e+03,2.374301675977653625e-01
2.135358361774744026e+03,2.374301675977653625e-01
2.135017064846416361e+03,2.374301675977653625e-01
2.133993174061433365e+03,2.374301675977653625e-01
2.133447098976109373e+03,2.374301675977653625e-01
2.133310580204778034e+03,2.374301675977653625e-01
2.133105802047781708e+03,2.374301675977653625e-01
2.132081911262798712e+03,2.374301675977653625e-01
2.131604095563139708e+03,2.374301675977653625e-01
2.131467576791808824e+03,2.374301675977653625e-01
2.131194539249146601e+03,2.374301675977653625e-01
2.130034129692832721e+03,2.374301675977653625e-01
2.129761092150170498e+03,2.374301675977653625e-01
2.129488054607508730e+03,2.374301675977653625e-01
2.129215017064846506e+03,2.374301675977653625e-01
2.128122866894198069e+03,2.374301675977653625e-01
2.127781569965870403e+03,2.374301675977653625e-01
2.127576791808873622e+03,2.374301675977653625e-01
2.127235494880545957e+03,2.374301675977653625e-01
2.126006825938566635e+03,2.374301675977653625e-01
2.125255972696245863e+03,2.374301675977653625e-01
2.124095563139931528e+03,2.374301675977653625e-01
2.123686006825938421e+03,2.374301675977653625e-01
2.123549488054607536e+03,2.374301675977653625e-01
2.123276450511945313e+03,2.374301675977653625e-01
2.121979522184300549e+03,2.374301675977653625e-01
2.121296928327645219e+03,2.374301675977653625e-01
2.120000000000000000e+03,2.374301675977653625e-01
2.119317406143344670e+03,2.374301675977653625e-01
2.117883959044368567e+03,2.374301675977653625e-01
2.117201365187713236e+03,2.374301675977653625e-01
2.115699658703071691e+03,2.374301675977653625e-01
2.115290102389078584e+03,2.374301675977653625e-01
2.113583617747440258e+03,2.374301675977653625e-01
2.113242320819112592e+03,2.374301675977653625e-01
2.185938566552901193e+03,2.364990689013035385e-01
2.185529010238907631e+03,2.364990689013035385e-01
2.184641638225255974e+03,2.364990689013035385e-01
2.184095563139931528e+03,2.364990689013035385e-01
2.183208191126279871e+03,2.364990689013035385e-01
2.182593856655289983e+03,2.364990689013035385e-01
2.181774744027303768e+03,2.364990689013035385e-01
2.181569965870306987e+03,2.364990689013035385e-01
2.181433447098976103e+03,2.364990689013035385e-01
2.181092150170648438e+03,2.364990689013035385e-01
2.180273037542662223e+03,2.364990689013035385e-01
2.179590443686006893e+03,2.364990689013035385e-01
2.178839590443686120e+03,2.364990689013035385e-01
2.178566552901023897e+03,2.364990689013035385e-01
2.178430034129693013e+03,2.364990689013035385e-01
2.178088737201365348e+03,2.364990689013035385e-01
2.177337883959044575e+03,2.364990689013035385e-01
2.176928327645051013e+03,2.364990689013035385e-01
2.176791808873720129e+03,2.364990689013035385e-01
2.176518771331057906e+03,2.364990689013035385e-01
2.175836177474402575e+03,2.364990689013035385e-01
2.175563139931740807e+03,2.364990689013035385e-01
2.175358361774744026e+03,2.364990689013035385e-01
2.174948805460750918e+03,2.364990689013035385e-01
2.174266211604095588e+03,2.364990689013035385e-01
2.174061433447098807e+03,2.364990689013035385e-01
2.173720136518771142e+03,2.364990689013035385e-01
2.173378839590443476e+03,2.364990689013035385e-01
2.172696245733788601e+03,2.364990689013035385e-01
2.172354948805460936e+03,2.364990689013035385e-01
2.172013651877133270e+03,2.364990689013035385e-01
2.171808873720136489e+03,2.364990689013035385e-01
2.171194539249146601e+03,2.364990689013035385e-01
2.170784982935153494e+03,2.364990689013035385e-01
2.170443686006825828e+03,2.364990689013035385e-01
2.170170648464163605e+03,2.364990689013035385e-01
2.169488054607508730e+03,2.364990689013035385e-01
2.169215017064846506e+03,2.364990689013035385e-01
2.169078498293515167e+03,2.364990689013035385e-01
2.168600682593856618e+03,2.364990689013035385e-01
2.167918088737201288e+03,2.364990689013035385e-01
2.167645051194539064e+03,2.364990689013035385e-01
2.167440273037542738e+03,2.364990689013035385e-01
2.167030716723549631e+03,2.364990689013035385e-01
2.166348122866894300e+03,2.364990689013035385e-01
2.166075085324232077e+03,2.364990689013035385e-01
2.165665529010238970e+03,2.364990689013035385e-01
2.165324232081911305e+03,2.364990689013035385e-01
2.164641638225255974e+03,2.364990689013035385e-01
2.164368600682593751e+03,2.364990689013035385e-01
2.163959044368600644e+03,2.364990689013035385e-01
2.163686006825938421e+03,2.364990689013035385e-01
2.163003412969283090e+03,2.364990689013035385e-01
2.162662116040955425e+03,2.364990689013035385e-01
2.162252559726962318e+03,2.364990689013035385e-01
2.161979522184300549e+03,2.364990689013035385e-01
2.161365187713310661e+03,2.364990689013035385e-01
2.160887372013651657e+03,2.364990689013035385e-01
2.160614334470989888e+03,2.364990689013035385e-01
2.160341296928327665e+03,2.364990689013035385e-01
2.159522184300341451e+03,2.364990689013035385e-01
2.159249146757679227e+03,2.364990689013035385e-01
2.158839590443686120e+03,2.364990689013035385e-01
2.158634812286689339e+03,2.364990689013035385e-01
2.157815699658703124e+03,2.364990689013035385e-01
2.157542662116040901e+03,2.364990689013035385e-01
2.157337883959044575e+03,2.364990689013035385e-01
2.156860068259385571e+03,2.364990689013035385e-01
2.156040955631399356e+03,2.364990689013035385e-01
2.155563139931740807e+03,2.364990689013035385e-01
2.155426621160409468e+03,2.364990689013035385e-01
2.155221843003413142e+03,2.364990689013035385e-01
2.154197952218430146e+03,2.364990689013035385e-01
2.153993174061433365e+03,2.364990689013035385e-01
2.153856655290102481e+03,2.364990689013035385e-01
2.153515358361774815e+03,2.364990689013035385e-01
2.150716723549488052e+03,2.364990689013035385e-01
2.150443686006825828e+03,2.364990689013035385e-01
2.150238907849829502e+03,2.364990689013035385e-01
2.149965870307167279e+03,2.364990689013035385e-01
2.148941979522184283e+03,2.364990689013035385e-01
